time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-12-08T09:36:17.780Z,-30.6046,-69.0461,63.38,4.7,mb,,45,0.988,1.33,us,us20007z4b,2017-03-03T07:06:08.040Z,"49km SW of San Jose de Jachal, Argentina",earthquake,7.2,8.8,0.137,16,reviewed,us,us
2016-12-06T18:52:54.430Z,-31.4765,-69.0823,113.94,4.5,mb,,73,0.346,1.09,us,us10007f86,2017-03-03T07:06:05.040Z,"34km ESE of Calingasta, Argentina",earthquake,6,7.1,0.192,9,reviewed,us,us
2016-11-27T00:54:55.790Z,-30.3147,-72.2933,10,4.5,mwr,,93,0.671,1.13,us,us10007cmq,2017-02-23T00:11:49.040Z,"99km WSW of Coquimbo, Chile",earthquake,4.5,1.9,0.04,60,reviewed,us,us
2016-10-31T21:04:52.230Z,-29.8482,-72.152,7.73,4.5,mwr,,94,0.796,0.81,us,us100073b4,2017-01-24T02:02:13.040Z,"78km W of Coquimbo, Chile",earthquake,4.1,4.2,0.039,62,reviewed,us,us
2016-10-12T01:59:21.930Z,-30.695,-71.53,38.44,4.9,mwr,,40,0.092,0.9,us,us20007dbk,2017-01-07T00:20:51.040Z,"33km WSW of Ovalle, Chile",earthquake,3.2,4,,,reviewed,us,guc
2016-10-07T23:59:28.460Z,-30.9941,-71.4065,66.76,4.6,mwr,,83,0.374,1.1,us,us20007cpf,2017-01-07T00:20:45.040Z,"48km SSW of Ovalle, Chile",earthquake,6.1,4.7,0.05,39,reviewed,us,us
2016-10-01T10:25:57.270Z,-29.625,-72.0474,10,4.8,mwr,,96,0.761,0.85,us,us10006ucx,2017-01-03T21:10:40.040Z,"77km WNW of Coquimbo, Chile",earthquake,2.1,1.8,,,reviewed,us,guc
2016-09-25T01:23:48.250Z,-30.3432,-71.7837,30.32,4.6,mwr,,90,0.353,1.14,us,us10006sg4,2016-12-14T03:17:48.040Z,"60km SW of Coquimbo, Chile",earthquake,6.3,4.4,0.042,55,reviewed,us,us
2016-09-21T22:04:50.700Z,-31.7533,-70.633,10,4.7,mb,,106,0.631,1.08,us,us10006rgh,2016-12-12T23:01:35.040Z,"32km E of Salamanca, Chile",earthquake,2.2,1.8,0.095,34,reviewed,us,us
2016-08-10T17:37:07.000Z,-30.747,-71.407,46.2,4.6,mwr,,,,0.54,us,us10006cnb,2016-10-26T03:10:25.040Z,"25km SW of Ovalle, Chile",earthquake,5.1,5.3,,,reviewed,guc,guc
2016-08-10T06:43:40.130Z,-31.9631,-71.6571,31.89,4.5,mwr,,81,0.669,0.9,us,us10006cj8,2016-10-26T03:10:24.040Z,"59km SW of Illapel, Chile",earthquake,5.3,4.5,,,reviewed,us,guc
2016-08-09T17:56:13.460Z,-31.7338,-72.214,17.56,4.5,mwr,,76,1.133,1.01,us,us10006cds,2016-10-26T03:10:24.040Z,"100km W of Illapel, Chile",earthquake,4.3,3.9,0.036,73,reviewed,us,us
2016-08-08T12:24:32.820Z,-31.5865,-71.6537,29.95,5,mwr,,113,0.676,0.77,us,us10006c1k,2016-10-26T03:10:22.040Z,"46km W of Illapel, Chile",earthquake,5.5,3.2,,,reviewed,us,guc
2016-07-29T16:52:15.540Z,-31.5503,-71.5508,42.34,4.6,mwr,,81,0.584,1.01,us,us100068f0,2016-10-19T04:51:41.040Z,"37km WNW of Illapel, Chile",earthquake,3.1,4.8,0.042,55,reviewed,us,us
2016-07-25T14:59:29.550Z,-30.8276,-71.5075,41.69,4.7,mwr,,53,0.188,0.57,us,us20006hfj,2016-09-24T22:47:19.040Z,"38km SW of Ovalle, Chile",earthquake,5,4.9,,,reviewed,us,guc
2016-07-19T07:59:48.660Z,-30.1461,-72.1675,8.34,4.6,mwr,,134,0.698,0.82,us,us20006fqp,2016-09-17T01:27:50.040Z,"82km WSW of Coquimbo, Chile",earthquake,4.8,4.1,,,reviewed,us,guc
2016-07-19T05:18:40.260Z,-30.2523,-71.9722,8.01,5.8,mww,,82,0.511,1.44,us,us20006fpn,2016-11-10T22:17:23.326Z,"69km WSW of Coquimbo, Chile",earthquake,5.1,2.6,,,reviewed,us,us
2016-07-18T13:58:19.170Z,-30.7067,-71.852,25.5,4.8,mwr,,88,0.189,1.01,us,us20006fj1,2016-09-17T01:27:49.040Z,"63km W of Ovalle, Chile",earthquake,5.9,1.3,,,reviewed,us,guc
2016-07-18T08:59:43.390Z,-30.3561,-71.8616,35,5,mwr,,52,0.372,1,us,us20006fhz,2016-09-17T01:27:49.040Z,"66km SW of Coquimbo, Chile",earthquake,5.4,1.8,,,reviewed,us,guc
2016-07-18T02:58:50.040Z,-30.7537,-71.7935,23.97,5.2,mwr,,55,0.158,1.19,us,us20006fgd,2016-09-17T01:27:49.040Z,"59km WSW of Ovalle, Chile",earthquake,3.9,3.7,,,reviewed,us,guc
2016-07-18T01:13:14.520Z,-30.8154,-71.5824,24.22,4.5,mb,,161,0.148,0.76,us,us20006fft,2016-09-17T01:27:49.040Z,"43km WSW of Ovalle, Chile",earthquake,2,5.4,0.15,13,reviewed,us,us
2016-07-18T01:07:22.090Z,-31.3888,-69.1297,110.81,4.5,mb,,45,0.411,1.07,us,us20006ffs,2016-09-17T01:27:49.040Z,"27km ESE of Calingasta, Argentina",earthquake,4.6,4.3,0.054,101,reviewed,us,us
2016-07-11T16:15:58.560Z,-29.8653,-72.1306,7.65,4.7,mwr,,90,0.776,0.97,us,us100062me,2016-09-08T01:50:27.040Z,"76km W of Coquimbo, Chile",earthquake,4.5,4,,,reviewed,us,guc
2016-07-11T13:27:36.620Z,-30.6879,-71.4136,48.82,4.9,mwr,,83,0.191,0.67,us,us100062lm,2016-09-08T01:50:27.040Z,"22km WSW of Ovalle, Chile",earthquake,4.6,3.9,,,reviewed,us,guc
2016-07-06T23:56:28.540Z,-30.3666,-71.5699,35.17,4.5,mb,,173,0.311,1.03,us,us100061gv,2016-09-02T21:36:40.040Z,"43km NW of Ovalle, Chile",earthquake,6,7.8,0.222,6,reviewed,us,us
2016-07-04T00:13:03.830Z,-31.4434,-71.5559,44.03,4.6,mwr,,73,0.532,0.67,us,us10005zpe,2016-09-02T21:36:35.040Z,"42km WNW of Illapel, Chile",earthquake,4.9,4.5,0.044,49,reviewed,us,us
2016-07-01T22:20:08.090Z,-30.8029,-71.4833,38.19,4.6,mwr,,71,0.183,0.69,us,us10005zbz,2016-09-02T21:36:33.040Z,"35km SW of Ovalle, Chile",earthquake,4.4,4.2,0.044,49,reviewed,us,us
2016-06-28T23:07:29.330Z,-30.361,-71.692,29.47,4.8,mwr,,84,0.315,0.96,us,us200067rb,2016-08-31T03:08:21.040Z,"54km WNW of Ovalle, Chile",earthquake,2,3.7,,,reviewed,us,guc
2016-06-27T12:51:13.180Z,-31.7806,-71.4198,45.67,5,mww,,120,0.677,0.71,us,us2000676p,2016-08-31T03:08:19.040Z,"29km SW of Illapel, Chile",earthquake,5.6,2.2,,,reviewed,us,us
2016-06-22T03:54:40.610Z,-30.6352,-71.6921,26.01,5.1,mww,,132,0.815,0.68,us,us200065x1,2016-08-27T02:15:34.040Z,"47km W of Ovalle, Chile",earthquake,2.7,4.1,,,reviewed,us,us
2016-06-17T06:38:25.680Z,-30.661,-71.7577,30,4.8,mwr,,51,0.106,0.85,us,us2000650g,2016-08-27T02:15:26.040Z,"53km W of Ovalle, Chile",earthquake,4.5,1.8,,,reviewed,us,guc
2016-06-17T03:48:38.690Z,-30.0617,-71.5824,33.79,4.5,mwr,,89,0.33,1.03,us,us200064zk,2016-08-27T02:15:26.040Z,"25km WSW of Coquimbo, Chile",earthquake,5.3,3.2,0.039,63,reviewed,us,us
2016-06-16T01:14:45.440Z,-30.6707,-71.3203,58.41,4.7,mwr,,55,0.271,0.74,us,us200064pg,2016-08-25T01:22:58.040Z,"14km SW of Ovalle, Chile",earthquake,6.4,4.5,,,reviewed,us,guc
2016-06-06T13:21:59.190Z,-30.069,-71.5238,29.5,5.4,mww,,69,0.289,0.72,us,us200062by,2016-11-10T22:16:14.554Z,"21km SW of Coquimbo, Chile",earthquake,4,3,,,reviewed,us,us
2016-06-06T13:16:02.220Z,-30.0433,-71.4636,28.31,5.5,mww,,60,0.231,0.79,us,us200062bu,2016-08-18T00:36:32.040Z,"15km SW of Coquimbo, Chile",earthquake,4.3,2.9,,,reviewed,us,us
2016-06-05T05:51:11.550Z,-29.3424,-71.8594,28,5.8,mww,,72,0.788,1,us,us20006257,2016-11-10T22:16:10.096Z,"84km NW of Coquimbo, Chile",earthquake,4.2,1.7,,,reviewed,us,us
2016-05-30T12:41:55.940Z,-31.6518,-71.4394,56,4.7,mwr,,107,0.583,0.79,us,us20005z6j,2016-08-10T22:30:28.040Z,"26km W of Illapel, Chile",earthquake,5.5,1.9,,,reviewed,us,guc
2016-05-26T20:36:50.530Z,-29.943,-71.8753,17,4.8,mwr,,113,0.553,0.61,us,us20005y8v,2016-08-03T22:33:46.040Z,"51km W of Coquimbo, Chile",earthquake,5.1,1.8,,,reviewed,us,guc
2016-05-22T11:47:09.110Z,-30.6111,-71.6884,25.77,5.1,mww,,82,0.077,0.8,us,us10005j7v,2016-08-03T22:33:41.040Z,"46km W of Ovalle, Chile",earthquake,6.3,3.5,,,reviewed,us,us
2016-05-19T18:28:33.970Z,-30.712,-71.4365,45.6,4.6,mb,,97,0.175,0.82,us,us10005ik2,2016-07-22T19:39:14.040Z,"25km WSW of Ovalle, Chile",earthquake,2.5,5.4,0.056,95,reviewed,us,us
2016-05-15T09:42:12.290Z,-29.2418,-69.2959,96.03,4.6,mb,,46,1.01,0.82,us,us10005hj6,2016-07-22T19:39:07.040Z,"118km WSW of Vinchina, Argentina",earthquake,6.3,5.2,0.057,93,reviewed,us,us
2016-05-11T13:11:34.020Z,-30.663,-71.7475,24.68,5.4,mww,,90,0.097,0.7,us,us10005gih,2016-07-20T18:10:53.040Z,"52km W of Ovalle, Chile",earthquake,4.5,3.4,,,reviewed,us,us
2016-04-30T06:36:25.340Z,-30.0378,-72.6926,10,4.5,mb,,145,1.112,0.85,us,us10005cnr,2016-07-19T20:03:06.040Z,"130km W of Coquimbo, Chile",earthquake,7.4,1.9,0.205,7,reviewed,us,us
2016-04-30T02:49:06.790Z,-29.7636,-72.0392,10,4.8,mb,,141,0.712,0.97,us,us10005cmu,2016-07-19T20:03:06.040Z,"70km WNW of Coquimbo, Chile",earthquake,2.2,1.8,0.083,46,reviewed,us,us
2016-04-25T22:20:49.210Z,-30.9416,-71.7672,23.02,4.6,mwr,,131,0.29,0.82,us,us10005bhz,2016-07-08T02:49:23.040Z,"66km SW of Ovalle, Chile",earthquake,4.9,3.7,,,reviewed,us,guc
2016-04-19T16:37:19.490Z,-30.6799,-71.818,25,4.5,mb,,181,0.157,1.06,us,us20005jui,2016-06-27T23:02:18.040Z,"59km W of Ovalle, Chile",earthquake,6.9,5.4,0.18,9,reviewed,us,us
2016-04-18T11:38:38.680Z,-31.7266,-71.2874,42.04,5.2,mww,,79,0.576,1.09,us,us20005jgy,2016-11-10T22:15:24.522Z,"15km SW of Illapel, Chile",earthquake,4.6,3.5,,,reviewed,us,us
2016-04-18T04:25:59.510Z,-29.5172,-71.0155,39.74,4.5,mb,,123,0.444,0.69,us,us20005jdf,2016-06-27T23:02:04.040Z,"49km NNE of La Serena, Chile",earthquake,4.2,6.1,0.136,16,reviewed,us,us
2016-04-17T14:59:45.190Z,-30.7527,-71.4614,40.03,4.9,mwr,,75,0.169,0.65,us,us20005j8a,2016-06-27T23:02:00.040Z,"30km SW of Ovalle, Chile",earthquake,4.8,1.5,,,reviewed,us,guc
2016-04-10T18:10:57.240Z,-31.4915,-71.7921,35,4.6,mwr,,162,0.735,1,us,us20005gu3,2016-06-21T01:14:07.040Z,"61km WNW of Illapel, Chile",earthquake,5.2,1.9,,,reviewed,us,guc
2016-04-06T17:35:38.680Z,-31.4832,-71.7832,29.74,5.3,mww,,80,0.725,0.81,us,us20005fvy,2016-06-17T21:45:48.040Z,"60km WNW of Illapel, Chile",earthquake,4.3,0.8,,,reviewed,us,us
2016-04-04T12:32:45.000Z,-31.2367,-71.77,24.36,5.3,mww,,80,0.572,0.91,us,us20005eg7,2016-06-17T21:45:26.040Z,"72km NW of Illapel, Chile",earthquake,2.8,3,,,reviewed,us,us
2016-03-26T08:56:31.110Z,-30.7159,-71.5051,38.1,4.5,mwr,,83,0.119,0.67,us,us20005ck2,2016-06-10T23:32:51.040Z,"31km WSW of Ovalle, Chile",earthquake,6.4,3.2,,,reviewed,us,guc
2016-03-25T08:03:19.960Z,-30.688,-71.5356,29.62,4.8,mwr,,56,0.086,0.85,us,us20005cdz,2016-06-10T23:32:50.040Z,"33km WSW of Ovalle, Chile",earthquake,5.6,3.8,,,reviewed,us,guc
2016-03-23T13:14:06.900Z,-30.3349,-71.7081,24.4,4.5,mb,,148,0.343,0.95,us,us20005c10,2016-06-09T21:41:57.040Z,"54km SW of Coquimbo, Chile",earthquake,6.6,6.5,0.18,9,reviewed,us,us
2016-03-23T00:38:00.450Z,-31.7694,-71.4177,42.73,4.6,mwr,,120,0.667,0.99,us,us20005bxq,2016-06-09T21:41:57.040Z,"28km WSW of Illapel, Chile",earthquake,3,4,,,reviewed,us,guc
2016-03-20T23:23:10.370Z,-31.4506,-71.7766,29.28,4.5,mwr,,138,0.708,0.73,us,us20005bbr,2016-06-09T21:41:53.040Z,"61km WNW of Illapel, Chile",earthquake,4.3,4.4,0.039,64,reviewed,us,us
2016-03-19T12:24:07.510Z,-30.6487,-71.6113,27.95,4.7,mb,,106,0.032,1.01,us,us20005b0g,2016-06-09T21:41:51.040Z,"39km W of Ovalle, Chile",earthquake,6.1,4,0.147,14,reviewed,us,us
2016-03-16T13:41:34.150Z,-31.0149,-71.3309,24.68,4.6,mb,,135,0.34,0.83,us,us20005a5t,2016-05-21T00:05:33.040Z,"47km SSW of Ovalle, Chile",earthquake,5.5,7.7,0.207,7,reviewed,us,us
2016-03-16T03:49:32.850Z,-31.241,-71.7314,25.41,5.3,mww,,92,0.571,0.76,us,us20005a3a,2016-05-21T00:05:33.040Z,"69km NW of Illapel, Chile",earthquake,4.6,3.5,,,reviewed,us,us
2016-03-15T11:44:44.670Z,-30.1776,-71.9575,21.79,4.5,mb,,183,0.567,0.76,us,us10004xrl,2016-05-21T00:05:32.040Z,"64km WSW of Coquimbo, Chile",earthquake,3.5,7.9,0.313,3,reviewed,us,us
2016-03-14T13:21:53.000Z,-30.722,-71.631,33.7,4.5,mb,,,,1.82,us,us10004xee,2016-05-21T00:05:30.040Z,"43km WSW of Ovalle, Chile",earthquake,4.5,5.9,0.384,2,reviewed,guc,us
2016-03-12T16:05:15.180Z,-30.2495,-71.6502,36.83,5.1,mww,,117,0.423,1.27,us,us10004x18,2016-05-21T00:05:27.040Z,"44km SW of Coquimbo, Chile",earthquake,2.5,4.6,,,reviewed,us,us
2016-03-09T13:28:11.870Z,-30.4412,-71.3451,49.66,4.8,mww,,96,0.341,0.54,us,us10004w9z,2016-05-16T18:01:49.040Z,"22km NW of Ovalle, Chile",earthquake,6.8,4.6,,,reviewed,us,us
2016-02-25T11:27:54.270Z,-30.7875,-71.493,37.16,4.8,mb,,103,0.166,1.17,us,us10004sk4,2016-05-03T23:44:21.040Z,"35km SW of Ovalle, Chile",earthquake,6.1,6,0.068,68,reviewed,us,us
2016-02-24T19:09:57.640Z,-29.9287,-71.8335,15.23,4.6,mb,,147,0.516,0.96,us,us10004sec,2016-05-03T23:44:20.040Z,"47km W of Coquimbo, Chile",earthquake,4.8,4.3,0.146,14,reviewed,us,us
2016-02-24T17:02:04.630Z,-29.9603,-71.6703,24.02,4.6,mb,,144,0.377,0.84,us,us10004scj,2016-05-03T23:44:20.040Z,"31km W of Coquimbo, Chile",earthquake,4,4.8,0.119,21,reviewed,us,us
2016-02-24T03:51:29.570Z,-31.7467,-69.4633,116.25,4.7,mww,,50,0.694,0.9,us,us10004s9h,2016-05-03T23:44:19.040Z,"46km S of Calingasta, Argentina",earthquake,5.3,4.7,,,reviewed,us,us
2016-02-22T07:01:15.630Z,-30.4622,-72.2211,10,4.5,mb,,150,0.547,1.3,us,us10004rnc,2016-05-03T23:44:16.040Z,"99km W of Ovalle, Chile",earthquake,3,1.8,0.242,5,reviewed,us,us
2016-02-22T06:36:59.400Z,-30.4242,-72.2967,12,6,mww,,39,0.622,1.37,us,us10004rn7,2016-11-10T22:13:35.520Z,"105km WSW of Coquimbo, Chile",earthquake,4.7,1.7,,,reviewed,us,us
2016-02-19T09:26:09.540Z,-31.1107,-72.9461,10,4.6,mb,,143,1.208,1.01,us,us10004r07,2016-05-03T23:44:11.040Z,"176km WSW of Ovalle, Chile",earthquake,5.8,1.5,0.112,24,reviewed,us,us
2016-02-19T05:33:08.350Z,-30.5929,-71.5928,23.62,4.9,mww,,82,0.088,0.7,us,us10004qzj,2016-11-10T22:12:57.952Z,"37km W of Ovalle, Chile",earthquake,4.8,4.3,,,reviewed,us,us
2016-02-18T01:32:31.210Z,-30.5832,-71.4573,50.77,4.6,mb,,129,0.177,0.78,us,us10004rrv,2016-04-26T23:28:26.040Z,"24km W of Ovalle, Chile",earthquake,5.5,8.7,0.244,5,reviewed,us,us
2016-02-17T10:54:11.240Z,-31.2139,-71.6783,36.24,4.8,mb,,120,0.539,1.02,us,us200050u4,2016-04-26T23:28:25.040Z,"67km NW of Illapel, Chile",earthquake,2,5.2,0.119,22,reviewed,us,us
2016-02-10T01:14:06.380Z,-30.676,-71.6542,33.84,5.1,mwr,,138,0.016,1.4,us,us20004z6p,2016-04-19T01:33:28.040Z,"44km WSW of Ovalle, Chile",earthquake,5.1,3.1,,,reviewed,us,guc
2016-02-10T01:04:36.970Z,-30.633,-71.5663,29.69,4.8,mb,,94,0.071,0.68,us,us20004z5t,2016-04-19T01:33:28.040Z,"35km W of Ovalle, Chile",earthquake,6.1,4.6,0.153,13,reviewed,us,us
2016-02-10T00:59:55.990Z,-30.6031,-71.6034,21.41,4.7,mb,,126,0.075,0.78,us,us20004z5s,2016-04-19T01:33:28.040Z,"38km W of Ovalle, Chile",earthquake,3.9,4.3,0.097,32,reviewed,us,us
2016-02-10T00:52:58.220Z,-30.6644,-71.5828,30.3,4.8,mb,,49,0.045,0.86,us,us20004z5p,2016-04-19T01:33:28.040Z,"37km WSW of Ovalle, Chile",earthquake,5,4.4,0.125,20,reviewed,us,us
2016-02-10T00:47:09.280Z,-30.5812,-71.6663,28.79,5,mb,,183,0.096,1.01,us,us20004z5r,2016-04-19T01:33:27.040Z,"44km W of Ovalle, Chile",earthquake,4.4,5.1,0.162,12,reviewed,us,us
2016-02-10T00:33:05.340Z,-30.5723,-71.5838,29,6.3,mww,,45,0.11,0.81,us,us20004z5b,2017-11-03T14:45:27.782Z,"36km W of Ovalle, Chile",earthquake,4.5,1.8,,,reviewed,us,us
2016-02-05T05:28:08.110Z,-31.0741,-71.6711,23.7,5.1,mwr,,141,0.4,0.79,us,us20004xzw,2016-11-10T22:11:27.569Z,"69km SW of Ovalle, Chile",earthquake,5,4.2,,,reviewed,us,guc
2016-02-05T05:24:40.500Z,-31.0793,-71.7851,24.66,5,mwr,,145,0.424,0.8,us,us20004xzv,2016-04-19T01:33:18.040Z,"77km SW of Ovalle, Chile",earthquake,4.6,4.2,,,reviewed,us,guc
2016-02-04T17:59:58.640Z,-31.0669,-71.7512,26.98,4.6,mb,,159,0.404,0.75,us,us20004yzf,2016-04-14T22:51:44.040Z,"74km SW of Ovalle, Chile",earthquake,6.8,6,0.244,5,reviewed,us,us
2016-02-04T17:55:00.740Z,-31.0531,-71.7082,25.27,4.9,mwr,,113,0.383,0.85,us,us20004x4m,2016-04-14T22:51:44.040Z,"70km SW of Ovalle, Chile",earthquake,6,4,,,reviewed,us,guc
2016-01-29T20:07:15.100Z,-30.3325,-71.6327,35.78,5.2,mwr,,113,0.34,1.1,us,us20004vly,2016-11-10T22:10:27.859Z,"50km SSW of Coquimbo, Chile",earthquake,4.7,4.1,,,reviewed,us,guc
2016-01-27T13:16:35.900Z,-30.6312,-71.6147,28.05,4.5,mwr,,84,0.045,0.63,us,us20004v1z,2016-04-08T23:06:17.040Z,"39km W of Ovalle, Chile",earthquake,6.3,3.9,0.044,50,reviewed,us,us
2016-01-26T09:08:55.020Z,-30.1613,-71.898,14.81,4.5,mwr,,116,0.559,1.31,us,us20004uml,2016-04-08T23:06:16.040Z,"58km WSW of Coquimbo, Chile",earthquake,4.8,3.7,0.05,39,reviewed,us,us
2016-01-26T01:35:14.310Z,-30.7429,-71.4603,38.41,4.5,mb,,109,0.165,0.46,us,us20004ukd,2016-04-08T23:06:15.040Z,"29km WSW of Ovalle, Chile",earthquake,4.7,6.8,0.18,9,reviewed,us,us
2016-01-25T04:35:57.970Z,-31.6922,-72.1202,15.16,4.5,mb,,191,1.097,0.65,us,us10004gyp,2016-04-08T23:06:13.040Z,"90km W of Illapel, Chile",earthquake,7.5,6.7,0.242,5,reviewed,us,us
2016-01-20T07:24:50.730Z,-30.5749,-71.6757,29.27,4.5,mb,,107,0.104,0.92,us,us20004uqq,2016-04-06T17:30:28.040Z,"45km W of Ovalle, Chile",earthquake,6.1,3.6,0.192,8,reviewed,us,us
2016-01-19T08:43:44.410Z,-29.6893,-69.1636,110.42,4.6,mb,,46,1.499,0.6,us,us10004fit,2016-04-06T17:30:26.040Z,"73km NNW of San Jose de Jachal, Argentina",earthquake,7.5,6.9,0.085,41,reviewed,us,us
2016-01-11T07:51:02.210Z,-31.461,-69.4346,105.43,4.6,mb,,62,0.646,0.84,us,us10004dg3,2016-03-30T02:27:54.040Z,"14km S of Calingasta, Argentina",earthquake,3.2,4.6,0.062,78,reviewed,us,us
2016-01-10T13:33:35.760Z,-31.3272,-71.7545,26.22,5,mwr,,58,0.659,0.89,us,us10004db0,2016-03-30T02:27:52.040Z,"65km WNW of Illapel, Chile",earthquake,4.8,3.3,,,reviewed,us,guc
2016-01-08T03:11:28.000Z,-29.644,-72.1303,4.53,4.6,mb,,143,0.822,0.97,us,us10004cam,2016-03-30T02:27:48.040Z,"83km WNW of Coquimbo, Chile",earthquake,3.4,3.7,0.133,17,reviewed,us,us
2016-01-08T01:12:01.020Z,-30.664,-71.6383,24.03,5.7,mww,,76,0.01,0.79,us,us10004c96,2016-11-10T22:07:25.224Z,"42km W of Ovalle, Chile",earthquake,4.6,3,,,reviewed,us,us
2016-01-07T02:09:43.600Z,-30.6311,-71.6563,30.28,4.5,mb,,140,0.046,0.4,us,us10004byi,2016-03-28T22:09:42.040Z,"43km W of Ovalle, Chile",earthquake,4.4,5.2,0.157,12,reviewed,us,us
2016-01-02T14:15:44.700Z,-30.4197,-72.2837,10,4.5,mb,,193,0.614,0.93,us,us10004avp,2016-03-28T22:09:33.040Z,"104km WSW of Coquimbo, Chile",earthquake,4.3,1.8,0.27,4,reviewed,us,us
2015-12-30T21:29:23.040Z,-30.6777,-71.7346,25.62,4.5,mb,,180,0.085,0.94,us,us10004ahx,2016-03-18T01:13:08.040Z,"51km W of Ovalle, Chile",earthquake,3.9,5.4,0.192,8,reviewed,us,us
2015-12-28T14:36:45.590Z,-29.3156,-71.9115,10,4.5,mb,,181,0.839,0.85,us,us10004a3m,2016-03-18T01:13:05.040Z,"89km NW of Coquimbo, Chile",earthquake,5.5,1.9,0.181,9,reviewed,us,us
2015-12-26T17:59:37.100Z,-31.7548,-72.0692,10,4.6,mwr,,132,1.14,0.79,us,us100049q7,2016-03-18T01:13:02.040Z,"86km W of Illapel, Chile",earthquake,5.7,1.8,0.073,18,reviewed,us,us
2015-12-26T17:58:08.250Z,-31.7499,-72.1791,11.66,5,mww,,77,1.169,0.93,us,us100049py,2016-11-10T22:06:02.030Z,"97km W of Illapel, Chile",earthquake,4.2,1.4,,,reviewed,us,us
2015-12-25T15:11:49.920Z,-30.6116,-71.3954,35,4.5,mb,,79,0.215,1.47,us,us100049h4,2016-03-18T01:13:00.040Z,"18km W of Ovalle, Chile",earthquake,4.5,1.9,0.145,14,reviewed,us,us
2015-12-23T09:15:38.010Z,-31.0463,-71.4404,44.27,4.6,mb,,139,0.407,1,us,us1000490c,2016-03-12T02:29:23.040Z,"54km SSW of Ovalle, Chile",earthquake,5.7,5.8,0.122,20,reviewed,us,us
2015-12-21T17:04:52.530Z,-31.5182,-71.5963,42.98,4.5,mb,,142,0.842,0.63,us,us10004999,2016-03-12T02:29:20.040Z,"42km WNW of Illapel, Chile",earthquake,7,8,0.221,6,reviewed,us,us
2015-12-19T19:25:05.560Z,-30.6053,-71.3057,48.34,5.8,mww,,16,0.291,0.96,us,us100048du,2019-07-13T02:49:28.260Z,"10km W of Ovalle, Chile",earthquake,5.7,2.9,,,reviewed,us,us
2015-12-14T09:12:17.240Z,-30.3784,-72.1819,10,4.5,mb,,150,0.556,1.21,us,us20004h0s,2016-03-05T01:42:06.040Z,"93km WSW of Coquimbo, Chile",earthquake,4.3,1.7,0.164,11,reviewed,us,us
2015-12-13T17:31:07.690Z,-30.5592,-72.0787,10,4.8,mwr,,173,0.399,1.06,us,us20004gx7,2016-03-05T01:42:05.040Z,"84km W of Ovalle, Chile",earthquake,4.7,1.9,,,reviewed,us,guc
2015-12-08T12:56:07.420Z,-30.8096,-71.7519,25,5.6,mww,,48,0.168,0.75,us,us1000454p,2016-11-10T22:04:00.955Z,"57km WSW of Ovalle, Chile",earthquake,2.9,1.7,,,reviewed,us,us
2015-12-07T17:41:15.660Z,-30.3182,-72.1696,12.58,4.6,mwr,,88,0.581,1.22,us,us100044sc,2016-03-02T03:36:37.040Z,"89km WSW of Coquimbo, Chile",earthquake,5.3,4,0.046,45,reviewed,us,us
2015-12-07T07:51:11.430Z,-31.3985,-71.2624,49.53,5.5,mwr,,57,0.743,0.91,us,us100044k5,2016-03-02T03:36:36.040Z,"27km NNW of Illapel, Chile",earthquake,5.2,4.2,,,reviewed,us,guc
2015-12-03T08:32:46.130Z,-29.7522,-71.671,34.82,4.5,mwr,,57,0.41,0.47,us,us100042yl,2016-03-02T03:36:29.040Z,"38km NW of Coquimbo, Chile",earthquake,4.9,3.9,0.045,48,reviewed,us,us
2015-12-02T09:38:27.990Z,-30.3944,-72.1107,10,4.8,mwr,,88,0.496,0.69,us,us100042n3,2016-11-10T22:02:56.777Z,"88km SW of Coquimbo, Chile",earthquake,4.9,1.8,0.046,46,reviewed,us,us
2015-12-01T12:08:33.530Z,-30.2953,-71.5711,35.44,4.7,mwr,,83,0.381,1.09,us,us100042ev,2016-02-25T22:33:04.040Z,"43km SSW of Coquimbo, Chile",earthquake,5.6,5.6,0.052,36,reviewed,us,us
2015-12-01T07:26:14.130Z,-31.6011,-71.4825,40.19,4.7,mwr,,80,0.933,0.79,us,us100042dx,2016-02-25T22:33:03.040Z,"30km W of Illapel, Chile",earthquake,6.3,5.2,0.052,36,reviewed,us,us
2015-11-28T06:08:34.740Z,-30.6695,-71.8028,22.15,4.5,mb,,143,0.144,0.75,us,us100041um,2016-02-25T22:32:58.040Z,"58km W of Ovalle, Chile",earthquake,6.6,4.9,0.131,24,reviewed,us,us
2015-11-28T05:44:40.060Z,-30.3688,-72.151,10,5.6,mww,,53,0.539,0.84,us,us100041ui,2016-11-10T22:02:31.885Z,"90km WSW of Coquimbo, Chile",earthquake,3.6,1.8,,,reviewed,us,us
2015-11-27T19:51:29.810Z,-29.6421,-72.9361,10,4.6,mb,,97,1.501,1.39,us,us100041t1,2016-02-25T22:32:57.040Z,"157km WNW of Coquimbo, Chile",earthquake,5.7,1.9,0.192,11,reviewed,us,us
